artist;id;name;nb_fans;nb_album
Sam Chris (4983060);4983060;Sam Chris;95;5
Scar (178365);178365;Scar;1023;223
Vonnegutt (408520);408520;Vonnegutt;344;2
Troze (10733166);10733166;Troze;1;3
Khujo Goodie (510645);510645;Khujo Goodie;27;18
Cutty (74803);74803;Cutty;16;19
Yung Scopp (58370022);58370022;Yung Scopp;0;0
Tevin Christian (50428032);50428032;Tevin Christian;0;0
Cillobomba (10163672);10163672;Cillobomba;5;1
Baby, Kilo G (4169360);4169360;Baby, Kilo G;13;0
Kilo G (112428);112428;Kilo G;23;38
Yung Wun (1399812);1399812;Yung Wun;87;2
Magnolia Chop (1229540);1229540;Magnolia Chop;23;35
C_XiX (10163664);10163664;C_XiX;0;0
Sir Oliver Skardy (2894401);2894401;Sir Oliver Skardy;770;10
Mateo (116344122);116344122;Mateo;4;1
IZENZÊÊ (71328202);71328202;IZENZÊÊ;509;11
Danilo Cutrim (4636635);4636635;Danilo Cutrim;297;3
Freeman (72481992);72481992;Freeman;550;71
Jota.pê (10175344);10175344;Jota.pê;4441;20
Luê (4505733);4505733;Luê;2623;33
Young Cash (1258362);1258362;Young Cash;1300;28
Trae (115788);115788;Trae;9376;56
OG Ron C (99523);99523;OG Ron C;1042;141
ArransCheese (122387852);122387852;ArransCheese;0;4
Constantine Maroulis (427479);427479;Constantine Maroulis;489;7
Smif-N-Wessun (64668);64668;Smif-N-Wessun;11549;15
K-Ci Hailey (4573304);4573304;K-Ci Hailey;42;2
Julianne Hough (74358);74358;Julianne Hough;4685;7
Brook Lynn (201023);201023;Brook Lynn;5;0
George Benson (4029);4029;George Benson;584220;66
Tommy Theo (79825062);79825062;Tommy Theo;5;5
Waze & Odyssey (1604018);1604018;Waze & Odyssey;15556;30
Sam Rockwell (1045655);1045655;Sam Rockwell;1136;5
Rachel Bloom (4774857);4774857;Rachel Bloom;2674;11
Prince Charlez (4983071);4983071;Prince Charlez;183;4
Crystal Nicole (1677132);1677132;Crystal Nicole;82;11
MIKExANGEL (12179510);12179510;MIKExANGEL;308;26
Chisanity (7955070);7955070;Chisanity;26;0
Kevin "Chocolate Droppa" Hart (11045098);11045098;Kevin "Chocolate Droppa" Hart;6655;1
Trey Songz (Feat. MIKExANGEL, Dave East) (10250122);10250122;Trey Songz (Feat. MIKExANGEL, Dave East);415;0
Petra (10923460);10923460;Petra;7;34
King Kanja (9972400);9972400;King Kanja;112;53
Santos Silva (7834498);7834498;Santos Silva;5;3
Zanman Trippin (13997967);13997967;Zanman Trippin;2;4
Smoke (177090);177090;Smoke;1199;355
Kasino (455135);455135;Kasino;3021;63
Big Stan (199318);199318;Big Stan;8650;92
Loose (161457872);161457872;Loose;0;3
Kasseem Dean (4432528);4432528;Kasseem Dean;7;0
Mase (5814);5814;Mase;26011;12
Westside Gunn (8323782);8323782;Westside Gunn;16723;38
Brian King Joseph (9926750);9926750;Brian King Joseph;1695;13
Judakiss (5320063);5320063;Judakiss;2;0
Val (327347);327347;Val;624;183
Magic (119709);119709;Magic;3440;140
dEnAuN (5611740);5611740;dEnAuN;58;12
Exodus Simmons (133690372);133690372;Exodus Simmons;1;0
Regina Bell (1616240);1616240;Regina Bell;23;0
Stephanie Mills (9991);9991;Stephanie Mills;21327;17
Canibus (96892);96892;Canibus;3969;64
Erick Sermon, LL Cool J, Method Man, Redman, DMX, Canibus, Master P (59172402);59172402;Erick Sermon, LL Cool J, Method Man, Redman, DMX, Canibus, Master P;87;0
Dyme (4861793);4861793;Dyme;35;22
Chinky (4498713);4498713;Chinky;6;1
Infa-Red & Cross (4503815);4503815;Infa-Red & Cross;54;0
Sisqó (2367);2367;Sisqó;51676;8
A.I. Kitty (161602942);161602942;A.I. Kitty;0;1
Lil' Bing (131214252);131214252;Lil' Bing;3;0
Grimm (80227772);80227772;Grimm;6;5
Low G (1010985);1010985;Low G;275;9
Happy P (5554733);5554733;Happy P;0;0
Baby Beesh (325222);325222;Baby Beesh;217;2
Dum Dum (303156);303156;Dum Dum;333;12
 (10766);10766;;0;0
Uncle Skrimp (181855387);181855387;Uncle Skrimp;0;1
niko la glock (174133327);174133327;niko la glock;0;1
Josesito 23 (170457297);170457297;Josesito 23;0;2
Ginette Reno (423927);423927;Ginette Reno;20896;90
Tristen (441094);441094;Tristen;770;26
AKA (62884);62884;AKA;328025;26
Nia (1175285);1175285;Nia;423;191
Ballgreezy (1282705);1282705;Ballgreezy;20;5
Ali Coyote (11571027);11571027;Ali Coyote;7;1
Mike Smiff (5646822);5646822;Mike Smiff;116;44
Steph Lecor (8231278);8231278;Steph Lecor;85;3
Lil Brianna (6991549);6991549;Lil Brianna;1;0
Nickie Minaj (14647479);14647479;Nickie Minaj;10;0
Torey Lanez (10675251);10675251;Torey Lanez;50;0
Napoleon Da Legend (4345742);4345742;Napoleon Da Legend;1147;124
Matt Houston (85049002);85049002;Matt Houston;13;9
DJ Scandalous (5149003);5149003;DJ Scandalous;247;27
Nisha (477965);477965;Nisha;85;86
Molly Brazy (10910874);10910874;Molly Brazy;2756;42
LightSkinKeisha (12717325);12717325;LightSkinKeisha;2066;27
Lil' Scrappy (64249);64249;Lil' Scrappy;135;4
Bathgate (92171);92171;Bathgate;10;4
Sommore (400693);400693;Sommore;42;1
K. Michelle (194220);194220;K. Michelle;144199;35
Aire (385443);385443;Aire;499;62
Papoose, Remy Ma, Trina, Lil Wayne (90484352);90484352;Papoose, Remy Ma, Trina, Lil Wayne;8;0
DJ Chuck T (1449782);1449782;DJ Chuck T;200;5
Latto (163670367);163670367;Latto;4;0
Lexy Panterra (159489602);159489602;Lexy Panterra;13;1
Duece Poppi (1687231);1687231;Duece Poppi;24;0
Money Mark of Tre+6 (6991547);6991547;Money Mark of Tre+6;1;1
TenGraphs (8763436);8763436;TenGraphs;182;4
Crimson Child (15343925);15343925;Crimson Child;32;11
Grimy (1449139);1449139;Grimy;11;46
Diona (5090676);5090676;Diona;8078;28
Parle' (5025490);5025490;Parle';0;0
Swizz (4728743);4728743;Swizz;7;17
Fuquan (5090675);5090675;Fuquan;0;0
Eric (153965);153965;Eric;178;153
Shinpei Nakayama (3324111);3324111;Shinpei Nakayama;11;2
Hakushu Kitahara (4603212);4603212;Hakushu Kitahara;11;0
Masatoshi Yanagi (13347259);13347259;Masatoshi Yanagi;11;1
Gabe Saporta of Cobra Starship (9980678);9980678;Gabe Saporta of Cobra Starship;92;0
Takia Rideout (5028757);5028757;Takia Rideout;7;0
Erex The Traveler (5028756);5028756;Erex The Traveler;0;0
CJ (58925992);58925992;CJ;33;179
Chalant (161437632);161437632;Chalant;11;3
Missy "Misdemeanor" Elliott (149009);149009;Missy "Misdemeanor" Elliott;277;0
GLASSPVCK (50759462);50759462;GLASSPVCK;8;19
Tumzz (67422792);67422792;Tumzz;1;15
L.O.X. (81234);81234;L.O.X.;1490;1
Teena Marie (5454);5454;Teena Marie;31837;29
Drag-On (110725);110725;Drag-On;2125;12
Erex (5049683);5049683;Erex;2;0
Steve A. Jordan (4403842);4403842;Steve A. Jordan;4;0
Mashonda Tifrere (4423598);4423598;Mashonda Tifrere;2;0
Pepi Sonuga (148833822);148833822;Pepi Sonuga;4;3
Monique (148990);148990;Monique;2188;131
Luz (242054);242054;Luz;2796;135
Mafumafu (10860178);10860178;Mafumafu;5015;6
Nqrse (68050382);68050382;Nqrse;118;2
soraru (53295022);53295022;soraru;2653;20
Sou (1313592);1313592;Sou;4441;79
senra (90295422);90295422;senra;21;8
Shima (240558);240558;Shima;717;74
Sakou Tomohisa Syounen T (138888862);138888862;Sakou Tomohisa Syounen T;2;0
Uratanuki (61075532);61075532;Uratanuki;73;4
un:c (72464982);72464982;un:c;4;2
Araki (5510310);5510310;Araki;70;19
Ahonosakata (138888852);138888852;Ahonosakata;9;2
AMATSUKI (6700053);6700053;AMATSUKI;1056;23
Nadine Velazquez (11191866);11191866;Nadine Velazquez;5;7
Naturi Naughton (285663);285663;Naturi Naughton;885;9
Queens Cast (146928882);146928882;Queens Cast;626;18
Ebony Vibe Everlasting (6339584);6339584;Ebony Vibe Everlasting;21;0
Kacy Hill (5422811);5422811;Kacy Hill;1953;21
Francis And The Lights (1575744);1575744;Francis And The Lights;5914;16
Slimm Calhoun (264500);264500;Slimm Calhoun;47;13
Guru (2663);2663;Guru;22863;0
Cameron Diaz (7013207);7013207;Cameron Diaz;147;0
Rose Byrne (7013205);7013205;Rose Byrne;15;0
BSB Boys (179514997);179514997;BSB Boys;2;0
Sam Pounds (119646942);119646942;Sam Pounds;0;2
J Young MDK (49110071);49110071;J Young MDK;7;53
Quvenzhané Wallis (7013193);7013193;Quvenzhané Wallis;334;0
Samuel L. Jackson (200915);200915;Samuel L. Jackson;552;2
Christoph Waltz (4026054);4026054;Christoph Waltz;113;0
Ab Soul (6110500);6110500;Ab Soul;7;0
Black Rambo (5681598);5681598;Black Rambo;3;59
Wayne Blazed (5501180);5501180;Wayne Blazed;1;2
2 Short (4912480);4912480;2 Short;34;0
2 Short, Rich Boy, Trae Tha Truth, Twista, Wayne Blazed (4296682);4296682;2 Short, Rich Boy, Trae Tha Truth, Twista, Wayne Blazed;76;0
Rich Boy (80586);80586;Rich Boy;4545;23
YungBuk (142260622);142260622;YungBuk;1;1
Scotty Music (12795401);12795401;Scotty Music;15;10
Buk (5386391);5386391;Buk;89;38
Antony Hamilton (8580084);8580084;Antony Hamilton;108;0
DJ Victoriouz (4545861);4545861;DJ Victoriouz;12;1
Clarkairlines (11983838);11983838;Clarkairlines;7;4
Ray J (2620);2620;Ray J;14003;67
Sleepy Eyed Jones (1217850);1217850;Sleepy Eyed Jones;50;3
The Speedknot Mobstaz (4584184);4584184;The Speedknot Mobstaz;0;1
Tia London (1531944);1531944;Tia London;205;50
Damon Dash (4418985);4418985;Damon Dash;56;0
Freeway (400);400;Freeway;6941;61
Young Chris (246729);246729;Young Chris;930;38
Liffy Stokes (5036608);5036608;Liffy Stokes;33;2
Johnny P (15125);15125;Johnny P;118;23
Do or Die (13553);13553;Do or Die;20768;18
Mag1k (64282592);64282592;Mag1k;5;14
Dorrough Music (4522626);4522626;Dorrough Music;464;38
Hi-Rez (1152089);1152089;Hi-Rez;59263;87
Anth (4112908);4112908;Anth;22558;47
DJ Pharris (4819329);4819329;DJ Pharris;33;7
Rittz (872281);872281;Rittz;39096;41
King Iso (10100614);10100614;King Iso;5519;24
Lil Bibby (4873843);4873843;Lil Bibby;9287;22
CeeLo (1072869);1072869;CeeLo;16;9
Erika Shevon (5386395);5386395;Erika Shevon;13;0
Sage Harris (10765382);10765382;Sage Harris;38;15
Woonie (7580240);7580240;Woonie;1;8
Street Katz (7580238);7580238;Street Katz;0;0
Joe Blak (7580530);7580530;Joe Blak;3;11
LudaChris (108514922);108514922;LudaChris;4;0
MAJOR DAMAGE (1099145);1099145;MAJOR DAMAGE;19;0
Tigah (1077392);1077392;Tigah;70;6
R.O.C. (270517);270517;R.O.C.;46;9
DJ Abdel (7018);7018;DJ Abdel;257675;16
Run (407078);407078;Run;530;34
Cold Crush Brothers (561917);561917;Cold Crush Brothers;422;2
The Furious Five (375616);375616;The Furious Five;1701;4
Lovebug Starski (1438213);1438213;Lovebug Starski;98;5
DJ Hollywood (94775);94775;DJ Hollywood;206;4
D.J. Barry Bee (170671387);170671387;D.J. Barry Bee;0;0
D.J. Chill Will (170671377);170671377;D.J. Chill Will;0;0
Miss Jones (148797);148797;Miss Jones;132;16
Vicious (65634);65634;Vicious;657;80
 (5410299);5410299;;0;0
Doug E. Fresh & The Get Fresh Crew (8887);8887;Doug E. Fresh & The Get Fresh Crew;204;3
Lil' Will (4492621);4492621;Lil' Will;43;2
Fabo (1133740);1133740;Fabo;3395;89
Blood Raw (75481);75481;Blood Raw;323;31
Slick Pulla (1238285);1238285;Slick Pulla;118;9
R Kelly (173576);173576;R Kelly;3332;1
Mitchelle'l (4985882);4985882;Mitchelle'l;0;0
Lil CArchie Lee (7737278);7737278;Lil CArchie Lee;3;0
Lil CArchie Lee, Young Jeezy, Z-Ro (4169233);4169233;Lil CArchie Lee, Young Jeezy, Z-Ro;38;0
Z-Ro (5481);5481;Z-Ro;39882;111
Qumontae (11728385);11728385;Qumontae;1;4
DJ XO (6898405);6898405;DJ XO;29;0
Derez De'shon (10445070);10445070;Derez De'shon;3277;26
VIMP (127024492);127024492;VIMP;0;0
8 Ball, Drumma Boy, MJG, Young Buck (4304080);4304080;8 Ball, Drumma Boy, MJG, Young Buck;10;0
T.i (247246);247246;T.i;9903;5
James Elizabeth (4701358);4701358;James Elizabeth;11;8
LexTheGreat (64549682);64549682;LexTheGreat;3;5
Sho Killa (8420794);8420794;Sho Killa;1;0
Dizzy Wright (1687726);1687726;Dizzy Wright;43291;112
Daddie Juju (79779022);79779022;Daddie Juju;10;0
Merkules (5128933);5128933;Merkules;29896;109
Yubeili (10070344);10070344;Yubeili;7782;29
C.R.O (13571283);13571283;C.R.O;220615;86
Alexcis (78505202);78505202;Alexcis;23;18
W. Darling (6014366);6014366;W. Darling;152;1
Ohana Bam (8821790);8821790;Ohana Bam;1365;41
Jandro (5100950);5100950;Jandro;2723;121
Riz MC (816489);816489;Riz MC;2151;7
Charlie Heat (9095432);9095432;Charlie Heat;309;19
Tdot Illdude (7350852);7350852;Tdot Illdude;603;38
AJ Hernz (5474940);5474940;AJ Hernz;91;29
Tech N9ne (8218);8218;Tech N9ne;217791;69
The Newton Brothers (1285631);1285631;The Newton Brothers;571;21
Twiztid (7662);7662;Twiztid;18621;67
Insane Clown Posse (3804);3804;Insane Clown Posse;48435;81
Hypnotize Minds (14653369);14653369;Hypnotize Minds;3;0
Crucial Conflict (1266764);1266764;Crucial Conflict;2310;5
Good Charlotte (703);703;Good Charlotte;633340;14
Grandaddy Souf (272256);272256;Grandaddy Souf;23;0
Boogieman (161163);161163;Boogieman;121;22
Lil Wyte (372);372;Lil Wyte;27469;44
Kholebeatz (4547761);4547761;Kholebeatz;64;102
Fiend (154059);154059;Fiend;5006;85
Mr Servon (6241664);6241664;Mr Servon;14;0
Unk (205804);205804;Unk;2275;23
Big Gipp of the Goodie Mob (6241662);6241662;Big Gipp of the Goodie Mob;31;0
Trick Daddy (419);419;Trick Daddy;75551;16
La Chat (12222);12222;La Chat;1186;26
Paula Campbell (465802);465802;Paula Campbell;9;5
Crunchy Black (1463704);1463704;Crunchy Black;310;22
Killa Klan Kaze (4978586);4978586;Killa Klan Kaze;38;0
K Rock (4978585);4978585;K Rock;39;3
Superpower (981142);981142;Superpower;9;3
Young D (60843);60843;Young D;124;130
Tear Da Club Up Thugs (70500);70500;Tear Da Club Up Thugs;1460;2
Boogiemane (7048515);7048515;Boogiemane;1;0
Hypnotize Camp Posse (12295);12295;Hypnotize Camp Posse;374;2
Frayser Boy (12223);12223;Frayser Boy;893;19
UGK (Underground Kingz) (71154);71154;UGK (Underground Kingz);51701;13
WWE (1518489);1518489;WWE;18543;233
Dr. Fresch (4841654);4841654;Dr. Fresch;4324;44
BIJOU, Dr. Fresch, Willy Northpole (90524332);90524332;BIJOU, Dr. Fresch, Willy Northpole;6;1
Balam (470612);470612;Balam;1821;45
2Pac & Richie Rich (54260752);54260752;2Pac & Richie Rich;10;0
Habib & Kona (12975189);12975189;Habib & Kona;0;0
Habib & Nancy (12975187);12975187;Habib & Nancy;4;0
Ky-Mani & Yanique (54260792);54260792;Ky-Mani & Yanique;1;0
2Pac & Mouse Man (54260782);54260782;2Pac & Mouse Man;8;0
 (54351502);54351502;;0;0
Busy Signal & 2Pac (54351512);54351512;Busy Signal & 2Pac;9;0
Nancy (121437362);121437362;Nancy;58;115
Bone Thugs, 2Pac & Notorious B.I.G (54351472);54351472;Bone Thugs, 2Pac & Notorious B.I.G;24;0
2Pac & Petey Pablo (54260772);54260772;2Pac & Petey Pablo;8;0
2Pac & Lil Eddie (54351462);54351462;2Pac & Lil Eddie;11;0
2Pac & Nuttso (54351492);54351492;2Pac & Nuttso;7;0
2Pac & Janet Jackson (54351532);54351532;2Pac & Janet Jackson;12;0
Fugees & 2Pac (54351482);54351482;Fugees & 2Pac;34;0
Eazy E, 2Pac & Notorious B.I.G (54351522);54351522;Eazy E, 2Pac & Notorious B.I.G;21;0
2Pac & Storm (54351552);54351552;2Pac & Storm;7;0
2Pac & Notorious B.I.G (14094003);14094003;2Pac & Notorious B.I.G;83;0
Bone Crusher (14633);14633;Bone Crusher;2496;8
Lil' Fate (194149);194149;Lil' Fate;9;0
Carmen Sandiego (882693);882693;Carmen Sandiego;41;2
Schwifty McFly (52954852);52954852;Schwifty McFly;1;9
Softy (8699322);8699322;Softy;1191;26
8-Ball, Busta Rhymes (4170248);4170248;8-Ball, Busta Rhymes;15;0
Phoenix Johnson (7797096);7797096;Phoenix Johnson;0;3
8-Ball, Phoenix Johnson (4170253);4170253;8-Ball, Phoenix Johnson;3;0
Tae Retro (15372587);15372587;Tae Retro;60;63
Hawk (375661);375661;Hawk;4376;88
Becca (390674);390674;Becca;4401;106
8-Ball, Redman (4170250);4170250;8-Ball, Redman;3;0
8-Ball, Bun-B (4170252);4170252;8-Ball, Bun-B;12;0
bun-b (563162);563162;bun-b;5;0
8-Ball, Goodie Mob (4170247);4170247;8-Ball, Goodie Mob;14;0
Goodie Mob (5467);5467;Goodie Mob;7987;21
8-Ball, Master P, Mystikal, Psycho Drama, Silkk The Shocker (4170251);4170251;8-Ball, Master P, Mystikal, Psycho Drama, Silkk The Shocker;155;0
Silkk the Shocker (6452);6452;Silkk the Shocker;17970;14
8-Ball, E-40, Rappin' 4-Tay, Spice-1 (4170249);4170249;8-Ball, E-40, Rappin' 4-Tay, Spice-1;167;0
Spice-1 (1259043);1259043;Spice-1;22;0
Rappin' 4-Tay (7057);7057;Rappin' 4-Tay;2274;41
8-Ball, Psycho Drama (4170245);4170245;8-Ball, Psycho Drama;7;0
Psycho Drama (4169476);4169476;Psycho Drama;30;0
DJ Holiday (1353468);1353468;DJ Holiday;686;6
Bun B, MJG, The Fedz (4170417);4170417;Bun B, MJG, The Fedz;7;0
Toni Hickman (5109136);5109136;Toni Hickman;1;6
Gillie Da Kid (114943);114943;Gillie Da Kid;1093;11
Nina Creque (7761306);7761306;Nina Creque;0;0
Tela (265645);265645;Tela;853;30
Thorough (4221184);4221184;Thorough;7;9
Rodney Ellis (4713450);4713450;Rodney Ellis;0;0
MJG, Rodney Ellis (4170416);4170416;MJG, Rodney Ellis;3;0
Yung D (1460955);1460955;Yung D;14;62
8-Ball, MJG, Mr. Mike (4221183);4221183;8-Ball, MJG, Mr. Mike;79;0
Mr. Mike (344620);344620;Mr. Mike;222;28
Cheeto Gambine (1440264);1440264;Cheeto Gambine;4;4
Big Duke (147161);147161;Big Duke;1359;21
Slick Nick (1017634);1017634;Slick Nick;6;20
Chefry Kitchen (12051634);12051634;Chefry Kitchen;1;7
8-Ball, MJG (4170246);4170246;8-Ball, MJG;47;0
GAS (12068110);12068110;GAS;65;102
8 Ball (343308);343308;8 Ball;8774;29
S. Marcus Aurelius (7220834);7220834;S. Marcus Aurelius;8;2
Big Pun (626072);626072;Big Pun;38922;10
Cuban Link, Big Pun, Carl Thomas (78257592);78257592;Cuban Link, Big Pun, Carl Thomas;1;0
Cuban Link (187951);187951;Cuban Link;616;179
Harlem World, Carl Thomas (86106562);86106562;Harlem World, Carl Thomas;0;0
Harlem World (74729);74729;Harlem World;37;1
Juice (15259941);15259941;Juice;3640;150
Marvo 11 (6333314);6333314;Marvo 11;40;0
Zoxea (90655);90655;Zoxea;33422;9
8Ball (473407);473407;8Ball;1355;57
Steph Jones (1010008);1010008;Steph Jones;186;1
Kstylis (4314258);4314258;Kstylis;39032;28
DJ Unk (10936);10936;DJ Unk;1663;11
D Jay Dance King (11801173);11801173;D Jay Dance King;0;7
Chopper (74887);74887;Chopper;215;48
Midwest City (1704174);1704174;Midwest City;21;0
Ziggy (143897532);143897532;Ziggy;8;116
Byron Thomas (4435423);4435423;Byron Thomas;1;17
Spiffy (1433256);1433256;Spiffy;17;48
DJ Noiz (1710600);1710600;DJ Noiz;3626;50
DJ Noiz & Chingy (11104404);11104404;DJ Noiz & Chingy;29;1
Mr. Collipark (4682040);4682040;Mr. Collipark;1995;9
Santini the Great (2965541);2965541;Santini the Great;0;17
Git it Boyz (4696762);4696762;Git it Boyz;4;0
Lil Flip (112416);112416;Lil Flip;1418;74
Murphy Lee (75533);75533;Murphy Lee;6363;53
J/Weav (4667352);4667352;J/Weav;1;0
Jason Weaver (4517470);4517470;Jason Weaver;371;21
Waw*Mart (14349117);14349117;Waw*Mart;1;89
Marc De Coca (4342649);4342649;Marc De Coca;0;0
Baby Rose (4165077);4165077;Baby Rose;719;15
Killa Kyleon (541375);541375;Killa Kyleon;3371;34
Joi (151958);151958;Joi;577;33
Big Sant (4975873);4975873;Big Sant;80;7
8Ball & MJG (264179);264179;8Ball & MJG;28922;30
Rico Love (1398102);1398102;Rico Love;8040;18
Rolynne (13310551);13310551;Rolynne;1;5
WOLFE de MÇHLS (11479628);11479628;WOLFE de MÇHLS;35;10
Keyon Harrold (4541890);4541890;Keyon Harrold;334;5
Ricco Barrino (1255207);1255207;Ricco Barrino;82;17
Erick Sermon, Big K.R.I.T., Ricco Barrino (59158022);59158022;Erick Sermon, Big K.R.I.T., Ricco Barrino;4;0
Deante' Hitchcock (10778590);10778590;Deante' Hitchcock;570;24
Curren$y (402158);402158;Curren$y;64990;118
Smoke DZA (354525);354525;Smoke DZA;15081;73
Girl Talk (5780);5780;Girl Talk;12457;13
Crime Mob, Lil Scrappy, Pimp C (81076282);81076282;Crime Mob, Lil Scrappy, Pimp C;4;0
Tom. G (5028346);5028346;Tom. G;418;22
Lil' Chris (12082);12082;Lil' Chris;958;8
Chinky Brown (7558632);7558632;Chinky Brown;0;0
Rasheeda (7183);7183;Rasheeda;1480;25
Bohagon (266099);266099;Bohagon;69;8
Stayfresh (1511331);1511331;Stayfresh;35;4
Yung Joc (4973);4973;Yung Joc;34132;20
Crime Mob (14335);14335;Crime Mob;6213;14
Sean P. of YoungBloodZ (8597428);8597428;Sean P. of YoungBloodZ;4;0
DJ Rell (712299);712299;DJ Rell;315;24
Watch the Duck (2831471);2831471;Watch the Duck;871;5
WatchTheDuck (5787197);5787197;WatchTheDuck;546;1
Kes Kross (12648067);12648067;Kes Kross;20;1
Kris Stephens (4491314);4491314;Kris Stephens;9;1
Conway the Machine (9749880);9749880;Conway the Machine;13628;48
London Jae (5794379);5794379;London Jae;540;10
Desert Storm South (177353267);177353267;Desert Storm South;0;2
Dj Storm (92060);92060;Dj Storm;893;36
Bigg Tyme (5195866);5195866;Bigg Tyme;2;5
Mike Jones (296);296;Mike Jones;32777;45
Obscene (1628125);1628125;Obscene;553;5
T.I.X.X.O (14951255);14951255;T.I.X.X.O;2;0
Al Peco (90769);90769;Al Peco;1855;7
Papoose, Chamillionaire, Jae Millz (90484362);90484362;Papoose, Chamillionaire, Jae Millz;5;0
Natalie Alvarado (4418440);4418440;Natalie Alvarado;5;0
Tony Henry (67489);67489;Tony Henry;69;8
Rasaq (1102603);1102603;Rasaq;29;3
Lil Ken (5027865);5027865;Lil Ken;21;46
Sway (9193);9193;Sway;6174;167
Pimp C (14689);14689;Pimp C;37573;32
Fat Nwigwe (132744792);132744792;Fat Nwigwe;13;0
Tobe Nwigwe (13231859);13231859;Tobe Nwigwe;3260;92
Slick Rick (3885);3885;Slick Rick;32853;12
Krayzie Bone (11346);11346;Krayzie Bone;26901;61
LA LA (1165766);1165766;LA LA;646;2
Lupita Nyong'o (76584082);76584082;Lupita Nyong'o;9;1
The Dream (246757);246757;The Dream;242;16
Fanman Scoop (49199102);49199102;Fanman Scoop;0;0
Coast Contra (8700090);8700090;Coast Contra;1295;8
